1736696938.531824 server started (5779): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1736696938.531849 on Darwin 23.1.0 Darwin Kernel Version 23.1.0: Mon Oct  9 21:33:00 PDT 2023; root:xnu-10002.41.9~7/RELEASE_ARM64_T6031
1736696938.531859 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1736696938.531944 input_key_build: 0x10e003 (PasteStart) is \033[200~
1736696938.539788 yylex_token: -t:+1
1736696938.539792 yylex_token: #{?pane_marked_set,,-}Swap Marked
1736696938.539795 yylex_token: s
1736696938.539798 yylex_token: swap-window
1736696938.539800 yylex_token: 
1736696938.539803 yylex_token: Kill
1736696938.539806 yylex_token: X
1736696938.539808 yylex_token: kill-window
1736696938.539812 yylex_token: Respawn
1736696938.539814 yylex_token: R
1736696938.539817 yylex_token: respawn-window
1736696938.539820 yylex_token: -k
1736696938.539824 yylex_token: #{?pane_marked,Unmark,Mark}
1736696938.539827 yylex_token: m
1736696938.539829 yylex_token: select-pane
1736696938.539832 yylex_token: -m
1736696938.539836 yylex_token: Rename
1736696938.539838 yylex_token: n
1736696938.539841 yylex_token: command-prompt
1736696938.539844 yylex_token: -FI
1736696938.539847 yylex_token: #W
1736696938.539850 yylex_token: rename-window
1736696938.539852 yylex_token: -t
1736696938.539855 yylex_token: #{window_id}
1736696938.539857 yylex_token: --
1736696938.539860 yylex_token: %%
1736696938.539863 yylex_token: 
1736696938.539865 yylex_token: New After
1736696938.539868 yylex_token: w
1736696938.539871 yylex_token: new-window
1736696938.539873 yylex_token: -a
1736696938.539876 yylex_token: New At End
1736696938.539879 yylex_token: W
1736696938.539881 yylex_token: new-window
1736696938.539886 cmd_parse_build_commands 0:0: bind
1736696938.539889 cmd_parse_build_commands 0:1: <
1736696938.539891 cmd_parse_build_commands 0:2 0:0: display-menu
1736696938.539894 cmd_parse_build_commands 0:2 0:1: -xW
1736696938.539896 cmd_parse_build_commands 0:2 0:2: -yW
1736696938.539899 cmd_parse_build_commands 0:2 0:3: -T
1736696938.539901 cmd_parse_build_commands 0:2 0:4: #[align=centre]#{window_index}:#{window_name}
1736696938.539904 cmd_parse_build_commands 0:2 0:5: #{?#{>:#{session_windows},1},,-}Swap Left
1736696938.539907 cmd_parse_build_commands 0:2 0:6: l
1736696938.539910 cmd_parse_build_commands 0:2 0:7 0:0: swap-window
1736696938.539912 cmd_parse_build_commands 0:2 0:7 0:1: -t:-1
1736696938.539915 cmd_parse_build_commands 0:2 0:8: #{?#{>:#{session_windows},1},,-}Swap Right
1736696938.539918 cmd_parse_build_commands 0:2 0:9: r
1736696938.539920 cmd_parse_build_commands 0:2 0:10 0:0: swap-window
1736696938.539923 cmd_parse_build_commands 0:2 0:10 0:1: -t:+1
1736696938.539926 cmd_parse_build_commands 0:2 0:11: #{?pane_marked_set,,-}Swap Marked
1736696938.539928 cmd_parse_build_commands 0:2 0:12: s
1736696938.539934 cmd_parse_build_commands 0:2 0:13 0:0: swap-window
1736696938.539936 cmd_parse_build_commands 0:2 0:14: 
1736696938.539939 cmd_parse_build_commands 0:2 0:15: Kill
1736696938.539942 cmd_parse_build_commands 0:2 0:16: X
1736696938.539945 cmd_parse_build_commands 0:2 0:17 0:0: kill-window
1736696938.539948 cmd_parse_build_commands 0:2 0:18: Respawn
1736696938.539950 cmd_parse_build_commands 0:2 0:19: R
1736696938.539953 cmd_parse_build_commands 0:2 0:20 0:0: respawn-window
1736696938.539955 cmd_parse_build_commands 0:2 0:20 0:1: -k
1736696938.539958 cmd_parse_build_commands 0:2 0:21: #{?pane_marked,Unmark,Mark}
1736696938.539960 cmd_parse_build_commands 0:2 0:22: m
1736696938.539963 cmd_parse_build_commands 0:2 0:23 0:0: select-pane
1736696938.539965 cmd_parse_build_commands 0:2 0:23 0:1: -m
1736696938.539968 cmd_parse_build_commands 0:2 0:24: Rename
1736696938.539970 cmd_parse_build_commands 0:2 0:25: n
1736696938.539973 cmd_parse_build_commands 0:2 0:26 0:0: command-prompt
1736696938.539975 cmd_parse_build_commands 0:2 0:26 0:1: -FI
1736696938.539978 cmd_parse_build_commands 0:2 0:26 0:2: #W
1736696938.539980 cmd_parse_build_commands 0:2 0:26 0:3 0:0: rename-window
1736696938.539983 cmd_parse_build_commands 0:2 0:26 0:3 0:1: -t
1736696938.539985 cmd_parse_build_commands 0:2 0:26 0:3 0:2: #{window_id}
1736696938.539988 cmd_parse_build_commands 0:2 0:26 0:3 0:3: --
1736696938.539990 cmd_parse_build_commands 0:2 0:26 0:3 0:4: %%
1736696938.539993 cmd_parse_build_commands 0:2 0:27: 
1736696938.539995 cmd_parse_build_commands 0:2 0:28: New After
1736696938.539997 cmd_parse_build_commands 0:2 0:29: w
1736696938.540000 cmd_parse_build_commands 0:2 0:30 0:0: new-window
1736696938.540002 cmd_parse_build_commands 0:2 0:30 0:1: -a
1736696938.540005 cmd_parse_build_commands 0:2 0:31: New At End
1736696938.540007 cmd_parse_build_commands 0:2 0:32: W
1736696938.540010 cmd_parse_build_commands 0:2 0:33 0:0: new-window
1736696938.540013 cmd_parse_build_commands 0:0: display-menu
1736696938.540016 cmd_parse_build_commands 0:1: -xW
1736696938.540018 cmd_parse_build_commands 0:2: -yW
1736696938.540021 cmd_parse_build_commands 0:3: -T
1736696938.540023 cmd_parse_build_commands 0:4: #[align=centre]#{window_index}:#{window_name}
1736696938.540026 cmd_parse_build_commands 0:5: #{?#{>:#{session_windows},1},,-}Swap Left
1736696938.540029 cmd_parse_build_commands 0:6: l
1736696938.540031 cmd_parse_build_commands 0:7 0:0: swap-window
1736696938.540034 cmd_parse_build_commands 0:7 0:1: -t:-1
1736696938.540037 cmd_parse_build_commands 0:8: #{?#{>:#{session_windows},1},,-}Swap Right
1736696938.540040 cmd_parse_build_commands 0:9: r
1736696938.540043 cmd_parse_build_commands 0:10 0:0: swap-window
1736696938.540045 cmd_parse_build_commands 0:10 0:1: -t:+1
1736696938.540048 cmd_parse_build_commands 0:11: #{?pane_marked_set,,-}Swap Marked
1736696938.540050 cmd_parse_build_commands 0:12: s
1736696938.540053 cmd_parse_build_commands 0:13 0:0: swap-window
1736696938.540055 cmd_parse_build_commands 0:14: 
1736696938.540059 cmd_parse_build_commands 0:15: Kill
1736696938.540061 cmd_parse_build_commands 0:16: X
1736696938.540064 cmd_parse_build_commands 0:17 0:0: kill-window
1736696938.540067 cmd_parse_build_commands 0:18: Respawn
1736696938.540069 cmd_parse_build_commands 0:19: R
1736696938.540072 cmd_parse_build_commands 0:20 0:0: respawn-window
1736696938.540074 cmd_parse_build_commands 0:20 0:1: -k
1736696938.540077 cmd_parse_build_commands 0:21: #{?pane_marked,Unmark,Mark}
1736696938.540079 cmd_parse_build_commands 0:22: m
1736696938.540082 cmd_parse_build_commands 0:23 0:0: select-pane
1736696938.540084 cmd_parse_build_commands 0:23 0:1: -m
1736696938.540086 cmd_parse_build_commands 0:24: Rename
1736696938.540089 cmd_parse_build_commands 0:25: n
1736696938.540092 cmd_parse_build_commands 0:26 0:0: command-prompt
1736696938.540094 cmd_parse_build_commands 0:26 0:1: -FI
1736696938.540097 cmd_parse_build_commands 0:26 0:2: #W
1736696938.540099 cmd_parse_build_commands 0:26 0:3 0:0: rename-window
1736696938.540105 cmd_parse_build_commands 0:26 0:3 0:1: -t
1736696938.540107 cmd_parse_build_commands 0:26 0:3 0:2: #{window_id}
1736696938.540110 cmd_parse_build_commands 0:26 0:3 0:3: --
1736696938.540112 cmd_parse_build_commands 0:26 0:3 0:4: %%
1736696938.540115 cmd_parse_build_commands 0:27: 
1736696938.540117 cmd_parse_build_commands 0:28: New After
1736696938.540119 cmd_parse_build_commands 0:29: w
1736696938.540122 cmd_parse_build_commands 0:30 0:0: new-window
1736696938.540124 cmd_parse_build_commands 0:30 0:1: -a
1736696938.540126 cmd_parse_build_commands 0:31: New At End
1736696938.540129 cmd_parse_build_commands 0:32: W
1736696938.540131 cmd_parse_build_commands 0:33 0:0: new-window
1736696938.540136 cmd_parse_build_commands 0:0: swap-window
1736696938.540138 cmd_parse_build_commands 0:1: -t:-1
1736696938.540142 args_parse: -t = :-1
1736696938.540145 args_parse: flags end at 2 of 2
1736696938.540149 cmd_parse_build_commands: swap-window -t :-1
1736696938.540153 cmd_parse_build_commands 0:0: swap-window
1736696938.540155 cmd_parse_build_commands 0:1: -t:+1
1736696938.540159 args_parse: -t = :+1
1736696938.540161 args_parse: flags end at 2 of 2
1736696938.540166 cmd_parse_build_commands: swap-window -t :+1
1736696938.540169 cmd_parse_build_commands 0:0: swap-window
1736696938.540172 args_parse: flags end at 1 of 1
1736696938.540176 cmd_parse_build_commands: swap-window
1736696938.540179 cmd_parse_build_commands 0:0: kill-window
1736696938.540182 args_parse: flags end at 1 of 1
1736696938.540185 cmd_parse_build_commands: kill-window
1736696938.540190 cmd_parse_build_commands 0:0: respawn-window
1736696938.540193 cmd_parse_build_commands 0:1: -k
1736696938.540196 args_parse: -k
1736696938.540199 args_parse: flags end at 2 of 2
1736696938.540203 cmd_parse_build_commands: respawn-window -k
1736696938.540206 cmd_parse_build_commands 0:0: select-pane
1736696938.540208 cmd_parse_build_commands 0:1: -m
1736696938.540212 args_parse: -m
1736696938.540214 args_parse: flags end at 2 of 2
1736696938.540218 cmd_parse_build_commands: select-pane -m
1736696938.540222 cmd_parse_build_commands 0:0: command-prompt
1736696938.540225 cmd_parse_build_commands 0:1: -FI
1736696938.540227 cmd_parse_build_commands 0:2: #W
1736696938.540230 cmd_parse_build_commands 0:3 0:0: rename-window
1736696938.540232 cmd_parse_build_commands 0:3 0:1: -t
1736696938.540235 cmd_parse_build_commands 0:3 0:2: #{window_id}
1736696938.540237 cmd_parse_build_commands 0:3 0:3: --
1736696938.540239 cmd_parse_build_commands 0:3 0:4: %%
1736696938.540243 cmd_parse_build_commands 0:0: rename-window
1736696938.540245 cmd_parse_build_commands 0:1: -t
1736696938.540248 cmd_parse_build_commands 0:2: #{window_id}
1736696938.540250 cmd_parse_build_commands 0:3: --
1736696938.540252 cmd_parse_build_commands 0:4: %%
1736696938.540256 args_parse: -t = #{window_id}
1736696938.540259 args_parse: flags end at 4 of 5
1736696938.540261 args_parse: 4 = %% (type 1)
1736696938.540267 cmd_parse_build_commands: rename-window -t "#{window_id}" "%%"
1736696938.540270 args_parse: -F
1736696938.540273 args_parse: -I = #W
1736696938.540275 args_parse: flags end at 3 of 4
1736696938.540280 args_parse: 3 = rename-window -t "#{window_id}" "%%" (type 2)
1736696938.540289 cmd_parse_build_commands: command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" }
1736696938.540292 cmd_parse_build_commands 0:0: new-window
1736696938.540295 cmd_parse_build_commands 0:1: -a
1736696938.540298 args_parse: -a
1736696938.540301 args_parse: flags end at 2 of 2
1736696938.540304 cmd_parse_build_commands: new-window -a
1736696938.540307 cmd_parse_build_commands 0:0: new-window
1736696938.540311 args_parse: flags end at 1 of 1
1736696938.540314 cmd_parse_build_commands: new-window
1736696938.540317 args_parse: -x = W
1736696938.540320 args_parse: -y = W
1736696938.540323 args_parse: -T = #[align=centre]#{window_index}:#{window_name}
1736696938.540326 args_parse: flags end at 5 of 34
1736696938.540329 args_parse: 5 = #{?#{>:#{session_windows},1},,-}Swap Left (type 1)
1736696938.540332 args_parse: 6 = l (type 1)
1736696938.540341 args_parse: 7 = swap-window -t :-1 (type 2)
1736696938.540344 args_parse: 8 = #{?#{>:#{session_windows},1},,-}Swap Right (type 1)
1736696938.540347 args_parse: 9 = r (type 1)
1736696938.540352 args_parse: 10 = swap-window -t :+1 (type 2)
1736696938.540355 args_parse: 11 = #{?pane_marked_set,,-}Swap Marked (type 1)
1736696938.540358 args_parse: 12 = s (type 1)
1736696938.540361 args_parse: 13 = swap-window (type 2)
1736696938.540364 args_parse: 14 =  (type 1)
1736696938.540367 args_parse: 15 = Kill (type 1)
1736696938.540369 args_parse: 16 = X (type 1)
1736696938.540373 args_parse: 17 = kill-window (type 2)
1736696938.540375 args_parse: 18 = Respawn (type 1)
1736696938.540378 args_parse: 19 = R (type 1)
1736696938.540382 args_parse: 20 = respawn-window -k (type 2)
1736696938.540384 args_parse: 21 = #{?pane_marked,Unmark,Mark} (type 1)
1736696938.540388 args_parse: 22 = m (type 1)
1736696938.540392 args_parse: 23 = select-pane -m (type 2)
1736696938.540394 args_parse: 24 = Rename (type 1)
1736696938.540397 args_parse: 25 = n (type 1)
1736696938.540405 args_parse: 26 = command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } (type 2)
1736696938.540408 args_parse: 27 =  (type 1)
1736696938.540411 args_parse: 28 = New After (type 1)
1736696938.540414 args_parse: 29 = w (type 1)
1736696938.540417 args_parse: 30 = new-window -a (type 2)
1736696938.540420 args_parse: 31 = New At End (type 1)
1736696938.540424 args_parse: 32 = W (type 1)
1736696938.540427 args_parse: 33 = new-window (type 2)
1736696938.540476 cmd_parse_build_commands: display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window }
1736696938.540479 args_parse: flags end at 1 of 3
1736696938.540481 args_parse: 1 = < (type 1)
1736696938.540522 args_parse: 2 = display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } (type 2)
1736696938.540565 cmd_parse_build_commands: bind-key < { display-menu -T "#[align=centre]#{window_index}:#{window_name}" -x W -y W "#{?#{>:#{session_windows},1},,-}Swap Left" l { swap-window -t :-1 } "#{?#{>:#{session_windows},1},,-}Swap Right" r { swap-window -t :+1 } "#{?pane_marked_set,,-}Swap Marked" s { swap-window } '' Kill X { kill-window } Respawn R { respawn-window -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } Rename n { command-prompt -F -I "#W" { rename-window -t "#{window_id}" "%%" } } '' "New After" w { new-window -a } "New At End" W { new-window } }
1736696938.540578 cmdq_get_command: [bind-key/0x7fe5cf11ddd0] group 690
1736696938.540581 cmdq_append <global>: [bind-key/0x7fe5cf11ddd0]
1736696938.540584 yylex_token: bind
1736696938.540587 yylex_token: >
1736696938.540590 yylex_token: display-menu
1736696938.540592 yylex_token: -xP
1736696938.540595 yylex_token: -yP
1736696938.540597 yylex_token: -T
1736696938.540602 yylex_token: #[align=centre]#{pane_index} (#{pane_id})
1736696938.540607 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1736696938.540609 yylex_token: <
1736696938.540612 yylex_token: send
1736696938.540614 yylex_token: -X
1736696938.540617 yylex_token: history-top
1736696938.540623 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1736696938.540631 yylex_token: >
1736696938.540633 yylex_token: send
1736696938.540636 yylex_token: -X
1736696938.540639 yylex_token: history-bottom
1736696938.540642 yylex_token: 
1736696938.540647 yylex_token: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1736696938.540650 yylex_token: C-r
1736696938.540652 yylex_token: if
1736696938.540655 yylex_token: -F
1736696938.540659 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1736696938.540662 yylex_token: copy-mode -t=
1736696938.540665 yylex_token: send
1736696938.540668 yylex_token: -Xt=
1736696938.540671 yylex_token: search-backward
1736696938.540674 yylex_token: #{q:mouse_word}
1736696938.540679 yylex_token: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1736696938.540682 yylex_token: C-y
1736696938.540685 yylex_token: copy-mode
1736696938.540687 yylex_token: -q
1736696938.540690 yylex_token: send-keys
1736696938.540693 yylex_token: -l
1736696938.540695 yylex_token: --
1736696938.540698 yylex_token: #{q:mouse_word}
1736696938.540704 yylex_token: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1736696938.540706 yylex_token: c
1736696938.540709 yylex_token: copy-mode
1736696938.540711 yylex_token: -q
1736696938.540714 yylex_token: set-buffer
1736696938.540717 yylex_token: --
1736696938.540720 yylex_token: #{q:mouse_word}
1736696938.540724 yylex_token: #{?mouse_line,Copy Line,}
1736696938.540726 yylex_token: l
1736696938.540729 yylex_token: copy-mode
1736696938.540731 yylex_token: -q
1736696938.540734 yylex_token: set-buffer
1736696938.540737 yylex_token: --
1736696938.540740 yylex_token: #{q:mouse_line}
1736696938.540743 yylex_token: 
1736696938.540746 yylex_token: Horizontal Split
1736696938.540748 yylex_token: h
1736696938.540751 yylex_token: split-window
1736696938.540754 yylex_token: -h
1736696938.540757 yylex_token: Vertical Split
1736696938.540760 yylex_token: v
1736696938.540763 yylex_token: split-window
1736696938.540766 yylex_token: -v
1736696938.540769 yylex_token: 
1736696938.540773 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Up
1736696938.540775 yylex_token: u
1736696938.540778 yylex_token: swap-pane
1736696938.540780 yylex_token: -U
1736696938.540785 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Down
1736696938.540788 yylex_token: d
1736696938.540791 yylex_token: swap-pane
1736696938.540793 yylex_token: -D
1736696938.540798 yylex_token: #{?pane_marked_set,,-}Swap Marked
1736696938.540801 yylex_token: s
1736696938.540803 yylex_token: swap-pane
1736696938.540806 yylex_token: 
1736696938.540809 yylex_token: Kill
1736696938.540811 yylex_token: X
1736696938.540814 yylex_token: kill-pane
1736696938.540817 yylex_token: Respawn
1736696938.540819 yylex_token: R
1736696938.540822 yylex_token: respawn-pane
1736696938.540825 yylex_token: -k
1736696938.540829 yylex_token: #{?pane_marked,Unmark,Mark}
1736696938.540831 yylex_token: m
1736696938.540834 yylex_token: select-pane
1736696938.540837 yylex_token: -m
1736696938.540843 yylex_token: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1736696938.540846 yylex_token: z
1736696938.540849 yylex_token: resize-pane
1736696938.540852 yylex_token: -Z
1736696938.540855 cmd_parse_build_commands 0:0: bind
1736696938.540858 cmd_parse_build_commands 0:1: >
1736696938.540860 cmd_parse_build_commands 0:2 0:0: display-menu
1736696938.540862 cmd_parse_build_commands 0:2 0:1: -xP
1736696938.540865 cmd_parse_build_commands 0:2 0:2: -yP
1736696938.540867 cmd_parse_build_commands 0:2 0:3: -T
1736696938.540870 cmd_parse_build_commands 0:2 0:4: #[align=centre]#{pane_index} (#{pane_id})
1736696938.540872 cmd_parse_build_commands 0:2 0:5: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1736696938.540874 cmd_parse_build_commands 0:2 0:6: <
1736696938.540877 cmd_parse_build_commands 0:2 0:7 0:0: send
1736696938.540879 cmd_parse_build_commands 0:2 0:7 0:1: -X
1736696938.540881 cmd_parse_build_commands 0:2 0:7 0:2: history-top
1736696938.540883 cmd_parse_build_commands 0:2 0:8: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1736696938.540886 cmd_parse_build_commands 0:2 0:9: >
1736696938.540891 cmd_parse_build_commands 0:2 0:10 0:0: send
1736696938.540894 cmd_parse_build_commands 0:2 0:10 0:1: -X
1736696938.540896 cmd_parse_build_commands 0:2 0:10 0:2: history-bottom
1736696938.540899 cmd_parse_build_commands 0:2 0:11: 
1736696938.540902 cmd_parse_build_commands 0:2 0:12: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1736696938.540904 cmd_parse_build_commands 0:2 0:13: C-r
1736696938.540906 cmd_parse_build_commands 0:2 0:14 0:0: if
1736696938.540909 cmd_parse_build_commands 0:2 0:14 0:1: -F
1736696938.540911 cmd_parse_build_commands 0:2 0:14 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1736696938.540913 cmd_parse_build_commands 0:2 0:14 0:3: copy-mode -t=
1736696938.540915 cmd_parse_build_commands 0:2 0:14 1:0: send
1736696938.540918 cmd_parse_build_commands 0:2 0:14 1:1: -Xt=
1736696938.540920 cmd_parse_build_commands 0:2 0:14 1:2: search-backward
1736696938.540922 cmd_parse_build_commands 0:2 0:14 1:3: #{q:mouse_word}
1736696938.540924 cmd_parse_build_commands 0:2 0:15: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1736696938.540926 cmd_parse_build_commands 0:2 0:16: C-y
1736696938.540929 cmd_parse_build_commands 0:2 0:17 0:0: copy-mode
1736696938.540931 cmd_parse_build_commands 0:2 0:17 0:1: -q
1736696938.540934 cmd_parse_build_commands 0:2 0:17 1:0: send-keys
1736696938.540937 cmd_parse_build_commands 0:2 0:17 1:1: -l
1736696938.540939 cmd_parse_build_commands 0:2 0:17 1:2: --
1736696938.540941 cmd_parse_build_commands 0:2 0:17 1:3: #{q:mouse_word}
1736696938.540944 cmd_parse_build_commands 0:2 0:18: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1736696938.540946 cmd_parse_build_commands 0:2 0:19: c
1736696938.540948 cmd_parse_build_commands 0:2 0:20 0:0: copy-mode
1736696938.540950 cmd_parse_build_commands 0:2 0:20 0:1: -q
1736696938.540952 cmd_parse_build_commands 0:2 0:20 1:0: set-buffer
1736696938.540954 cmd_parse_build_commands 0:2 0:20 1:1: --
1736696938.540956 cmd_parse_build_commands 0:2 0:20 1:2: #{q:mouse_word}
1736696938.540959 cmd_parse_build_commands 0:2 0:21: #{?mouse_line,Copy Line,}
1736696938.540961 cmd_parse_build_commands 0:2 0:22: l
1736696938.540963 cmd_parse_build_commands 0:2 0:23 0:0: copy-mode
1736696938.540965 cmd_parse_build_commands 0:2 0:23 0:1: -q
1736696938.540968 cmd_parse_build_commands 0:2 0:23 1:0: set-buffer
1736696938.540970 cmd_parse_build_commands 0:2 0:23 1:1: --
1736696938.540972 cmd_parse_build_commands 0:2 0:23 1:2: #{q:mouse_line}
1736696938.540974 cmd_parse_build_commands 0:2 0:24: 
1736696938.540977 cmd_parse_build_commands 0:2 0:25: Horizontal Split
1736696938.540980 cmd_parse_build_commands 0:2 0:26: h
1736696938.540982 cmd_parse_build_commands 0:2 0:27 0:0: split-window
1736696938.540984 cmd_parse_build_commands 0:2 0:27 0:1: -h
1736696938.540986 cmd_parse_build_commands 0:2 0:28: Vertical Split
1736696938.540989 cmd_parse_build_commands 0:2 0:29: v
1736696938.540991 cmd_parse_build_commands 0:2 0:30 0:0: split-window
1736696938.540994 cmd_parse_build_commands 0:2 0:30 0:1: -v
1736696938.540996 cmd_parse_build_commands 0:2 0:31: 
1736696938.540998 cmd_parse_build_commands 0:2 0:32: #{?#{>:#{window_panes},1},,-}Swap Up
1736696938.541000 cmd_parse_build_commands 0:2 0:33: u
1736696938.541003 cmd_parse_build_commands 0:2 0:34 0:0: swap-pane
1736696938.541005 cmd_parse_build_commands 0:2 0:34 0:1: -U
1736696938.541007 cmd_parse_build_commands 0:2 0:35: #{?#{>:#{window_panes},1},,-}Swap Down
1736696938.541009 cmd_parse_build_commands 0:2 0:36: d
1736696938.541012 cmd_parse_build_commands 0:2 0:37 0:0: swap-pane
1736696938.541014 cmd_parse_build_commands 0:2 0:37 0:1: -D
1736696938.541016 cmd_parse_build_commands 0:2 0:38: #{?pane_marked_set,,-}Swap Marked
1736696938.541018 cmd_parse_build_commands 0:2 0:39: s
1736696938.541020 cmd_parse_build_commands 0:2 0:40 0:0: swap-pane
1736696938.541023 cmd_parse_build_commands 0:2 0:41: 
1736696938.541025 cmd_parse_build_commands 0:2 0:42: Kill
1736696938.541027 cmd_parse_build_commands 0:2 0:43: X
1736696938.541029 cmd_parse_build_commands 0:2 0:44 0:0: kill-pane
1736696938.541034 cmd_parse_build_commands 0:2 0:45: Respawn
1736696938.541036 cmd_parse_build_commands 0:2 0:46: R
1736696938.541039 cmd_parse_build_commands 0:2 0:47 0:0: respawn-pane
1736696938.541041 cmd_parse_build_commands 0:2 0:47 0:1: -k
1736696938.541043 cmd_parse_build_commands 0:2 0:48: #{?pane_marked,Unmark,Mark}
1736696938.541045 cmd_parse_build_commands 0:2 0:49: m
1736696938.541047 cmd_parse_build_commands 0:2 0:50 0:0: select-pane
1736696938.541050 cmd_parse_build_commands 0:2 0:50 0:1: -m
1736696938.541052 cmd_parse_build_commands 0:2 0:51: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1736696938.541054 cmd_parse_build_commands 0:2 0:52: z
1736696938.541056 cmd_parse_build_commands 0:2 0:53 0:0: resize-pane
1736696938.541058 cmd_parse_build_commands 0:2 0:53 0:1: -Z
1736696938.541061 cmd_parse_build_commands 0:0: display-menu
1736696938.541064 cmd_parse_build_commands 0:1: -xP
1736696938.541066 cmd_parse_build_commands 0:2: -yP
1736696938.541068 cmd_parse_build_commands 0:3: -T
1736696938.541070 cmd_parse_build_commands 0:4: #[align=centre]#{pane_index} (#{pane_id})
1736696938.541072 cmd_parse_build_commands 0:5: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1736696938.541074 cmd_parse_build_commands 0:6: <
1736696938.541077 cmd_parse_build_commands 0:7 0:0: send
1736696938.541079 cmd_parse_build_commands 0:7 0:1: -X
1736696938.541081 cmd_parse_build_commands 0:7 0:2: history-top
1736696938.541083 cmd_parse_build_commands 0:8: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1736696938.541086 cmd_parse_build_commands 0:9: >
1736696938.541088 cmd_parse_build_commands 0:10 0:0: send
1736696938.541090 cmd_parse_build_commands 0:10 0:1: -X
1736696938.541093 cmd_parse_build_commands 0:10 0:2: history-bottom
1736696938.541095 cmd_parse_build_commands 0:11: 
1736696938.541097 cmd_parse_build_commands 0:12: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1736696938.541099 cmd_parse_build_commands 0:13: C-r
1736696938.541101 cmd_parse_build_commands 0:14 0:0: if
1736696938.541103 cmd_parse_build_commands 0:14 0:1: -F
1736696938.541106 cmd_parse_build_commands 0:14 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1736696938.541108 cmd_parse_build_commands 0:14 0:3: copy-mode -t=
1736696938.541110 cmd_parse_build_commands 0:14 1:0: send
1736696938.541112 cmd_parse_build_commands 0:14 1:1: -Xt=
1736696938.541115 cmd_parse_build_commands 0:14 1:2: search-backward
1736696938.541117 cmd_parse_build_commands 0:14 1:3: #{q:mouse_word}
1736696938.541119 cmd_parse_build_commands 0:15: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1736696938.541121 cmd_parse_build_commands 0:16: C-y
1736696938.541123 cmd_parse_build_commands 0:17 0:0: copy-mode
1736696938.541125 cmd_parse_build_commands 0:17 0:1: -q
1736696938.541127 cmd_parse_build_commands 0:17 1:0: send-keys
1736696938.541130 cmd_parse_build_commands 0:17 1:1: -l
1736696938.541132 cmd_parse_build_commands 0:17 1:2: --
1736696938.541134 cmd_parse_build_commands 0:17 1:3: #{q:mouse_word}
1736696938.541136 cmd_parse_build_commands 0:18: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1736696938.541138 cmd_parse_build_commands 0:19: c
